text,label
"Rahul cheppadu results morning lo vasthay ani, wait chesamu",0
public transport use cheyyadam traffic reduce avunuu pollution kuda taginchutundi,0
Tadipatri lo transport options improve avunuu metro tho,0
"Naidu adugadu ekkada undhi nuvvu ani, Hindupur lo undi cheppanu",0
"nanna cheppadu 'teacher avvali' ani, nenu cheppanu 'try chestunna' ani — 4 years same conversation brooo",1
"nenu Lucky tho statistics doubts discuss chesanu, clear avnu finally",0
"government businessman recruitment notification release avvunu, applications start avnu",0
"naa wifi chala fast undhi — speed test lo matrame, actual lo edu bro",1
Kadapa lo water supply schedule change avvunuu maintenance ki,0
"last ball lo 6 kavali, Venky TV off chesaadu — cannot witness the end bru",1
"nenu today Nellore ki Pulsar lo vellanu, chaallu time avvunuu",0
"nenu Naga ki wish chesanu exam ki, all the best annadi",0
"IPL season lo chemistry study ledoo, exam results reflect avunu — cricket education bro",1
"Divya cheppiindi notes share cheyyi ani, share chesanu",0
"restaurant lo menu photos challa undy, actual plate small avunuu — food photography crimes brooo",1
practical knowledge chaalaa important undhi theoretical kanna anukuntaa,0
"team celebration avvunu, cake undoo, Abhi dietary restriction undi — cake still eaten brow",1
"GPay notification off chesanu, silent mode chesadhu, still distracted avunu — problem internal bru",1
"Jadeja form bad undie, drop cheyyi ante, fans: 'he is legend' — unconditional support",1
communication skills important undii any contractor ki,0
"attha illu vacchindi, ammaaa cleaning started 6 AM — natural disaster alert",1
communication skills important undi any data scientist ki,0
communication skills important undoo any nurse ki,0
upma challa healthy option undi daily diet lo,0
Tirupati lo infrastructure improve avvunu last few years lo slowly,0
Arun new cab kinukkunnadu last month Tirupati lo,0
"power cut avnu Eluru lo, exam night lo — God timing perfect broo",1
"new restaurant undy, expensive menu chusaka water only order chesanu — budget dining brow",1
practical knowledge challaa important undoo theoretical kanna anukuntaa,0
"midnight hunger avunuu, YouTube open chesanu, Tenali delivery ledhu — location punishment brow",1
"Instagram lo jalebi order chesanu, wrong item vasindi, hungry avvunuu tinna — hunger defeats ego",1
"Shubman Gill out avvunuu, entire India silent avnu — national moment of grief",1
internships challa important undii final year students ki,0
"Kurnool climate challaa hot summers lo, monsoon better ga undi",0
communication skills important undhi any content creator ki,0
"cricket prediction chesanu, wrong avnu, always — analyst career laedu brow",1
"Venu viva lo professor adugadu 'explain software engineering', Venu cheppadu 'sir nenu software engineering chesanu' — wrong subject attended",1
online learning convenient ga undi anukuntaa most students ki,0
"India batting collapse avunuu, nenu linear algebra notes rasanu — parallel disasters brow",1
state lo new industrial area develop avunuu employment ki,0
"power cut avvunuu Guntur lo, exam night lo — God timing perfect bro",1
microprocessors nerchukovadam career ki important undhi anukuntaa,0
"commentary lo 'magnificent shot' antaa, camera replay chesaadhu, edge undy — commentary lying brooo",1
"Adivi Sesh okaa punch lo 10 mandi ni ledu chesaadu, nenu okka physics paper clear cheyyalekapoyanu",1
"nenu Kavya tho economics group study chesadhu, helpful avunu",0
TOC okaa important branch undoo computer science lo,0
Chintu Narasaraopet lo relatives ni chusaadaniki chesaadhu weekend lo,0
practical knowledge challa important undoo theoretical kanna anukuntaa,0
teamwork skills develop avvunu group projects tho anukunde,0
work from home easy ante — Sanjay amma background lo pongal chesthu meeting lo,1
"nenu Ajay tho networks doubts discuss chesanu, clear avvunu finally",0
"Sekhar assignment last minute chesadu, font 16, margins wide, 3 pages done — engineering at its peak",1
"UPS undoo ante power cut edu kani, UPS battery ledhu — backup of backup laedu brow",1
Guntur lo infrastructure improve avnu last few years lo slowly,0
"Ajay adugadu ekkada undie nuvvu ani, Eluru lo undii cheppanu",0
"room mate bro early rise chesdu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules bru",1
Secunderabad lo okkaa new Moj office open avvunuu this month,0
"Instagram lo life challaa undi, real lo meet avvunu — filter world different broh",1
"restaurant lo menu photos chala undy, actual plate small avunuu — food photography crimes broh",1
"night lo curd rice eat chesanu, morning ki amma ki telusindi — digestive system traitor broo",1
"oka bite tomato rice tinnanu, finish avunu entire plate — portion control failed brow",1
"valentine's day ki Prasad alone undi, chicken curry order chesadhu — self love era",1
"morning 6 ki alarm, snooze, 7 ki alarm, snooze, 9 ki ammgaru voice — most effective alarm brooo",1
"meeting lo yawn chesanu, boss chusadu — yawn explain cheyyatam hardest thing broh",1
"peddamma cheppindi 'Lakshmi ni chuso doctor avvunu' ani, Lakshmi ki MBBS laedu — inspiration from fiction finished bro",1
"Sunil deadline miss chesaadu, 'estimation ga chesanu' annadu — estimation = guess confirmed bru",1
"performance review lo self assessment rasanu, manager overwrite chesadu — useless exercise bru",1
"mirchi bajji traditional Hyderabad dish undoo, festivals lo prepare avunuu",0
"nenu Sai tho environmental science doubts discuss chesanu, clear avunu finally",0
"movie lo hero okaa song lo 5 countries lo dance chesadhu, nenu okka Warangal bus stop daataledu",1
"Vijayawada climate challa hot summers lo, monsoon better ga undie",0
"Telugu cinema industry chaalaa big undy, annual revenue chaalaa undii",0
"Ravi adugadu which TOC book better ani, reference book suggest chesanu",0
reading habit chaala useful undii long term lo anukuntaa,0
"Deepak cooking first time chesaadhu, paneer chesanu, ammaaa feedback: 'next time leduu chesuku' — harsh review",1
"nanna cheppadu 'MLA avvali' ani, nenu cheppanu 'try chestunna' ani — 4 years same conversation broo",1
"Varun chepdu Adoni ki vellaadani, nenu kudaa veltanu annanu",0
"restaurant bill chaallu undoo, split chesamu, nenu extra chesanu — mathematics of friendship broh",1
"propose chesanu, 'I think of you as a brother' annadi — English result kanna worse shock brow",1
"nenu rasgulla tinnanu, chala undoo anukunde",0
"India lose avnu, everyone 'team selection problem' antaru — expert analysts everywhere",1
"Zepto lo gulab jamun order chesanu '30 mins' antey — 2 hours lo vasindi, cold ga undy",1
"Charan exam hall lo calculator teesukochadu, statistics lo calculations edu — prepared for wrong subject 💀",1
Kukatpally lo new college open avutundi engineering courses tho,0
"internals lo Rakesh ki 9/30 vasthe 'grace marks' antadu, grace means 9 ye bro",1
"meeting schedule avvunuu, 'this could have been an email' — every time brow",1
Vikram today statistics assignment submit chesdu on time,0
"crush same TOC class lo undii, nenu rojuu attend chesanu — subject ledhu bro attendance reason different",1
"state lo rainfall challa undoo this monsoon season, reservoirs full avunuu",0
"today OOPS lab session undhi, experiment complete chesadhu",0
"nenu OS notes prepare chesanu exam ki, chala undy material",0
mental health kudaa physical health la important undie anukuntaa,0
"Yamini chepindhi library books return date vasindi ani, return chesanu",0
mental health koodha physical health la important undi anukuntunna,0
"Vijay Deverakonda movie ticket 500 rs, popcorn 300 rs, hero entry scene — priceless, worth it",1
online learning convenient ga undie anukuntaa most students ki,0
auto wala 'meter leduu' ante 3x rate adugadu — Kurnool special experience,1
government schemes challa undi students ki Bhimavaram lo,0
"Nitesh deadline miss chesaadu, 'estimation ga chesanu' annadu — estimation = guess confirmed brooo",1
"online exam lo Ramesh tab switch chesaadu, 'suspicious activity' alert vasindi — ledhu bro just water taaganiki vellanu",1
"Naga cheppindi notes share cheyyi ani, share chesanu",0
"cricket prediction chesanu, wrong avunu, always — analyst career leduu brow",1
"team outing undy, Ravi leave chesadu — anti-social professional broo",1
"generator sound undii, power back avnu ani excited avunu, neighbour generator avvunu — false hope bro",1
mental health koodha physical health la important undy anukuntunna,0
"Bunny Instagram bio lo 'entrepreneur' pettadu, venture ledu — aspirational lying bro",1
"stadium ki ticket kattanu, match rain avunu — Rs 2000 rain experience broh",1
English interesting subject undii naa opinion lo,0
"nenu Nani ki physics concept explain chesanu, understood annadu",0
deadlines track chesukovalani planner use chestey work organized ga avvunu,0
"room mate broh early rise chesadu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules bro",1
"ammgaru hostel food check chesadu, tiffin box tho vasindi — mom knows best brow",1
engineering drawing concepts chaala important undoo software engineering ki,0
"theater lo Allu Arjun entry scene ki claps, interval ki claps, climax ki claps — nenu snacks ki claps 😭😭",1
"Ramesh exam hall lo calculator teesukochadu, software engineering lo calculations leduu — prepared for wrong subject",1
online learning convenient ga undy anukuntaa most students ki,0
"naa life okkka hero laa start avnu — but interval laedu, climax edu, budget leduu no cap",1
"mail ki 'as per my last mail' chesaadhu, war started avvunuu — corporate battlefield broo",1
"nenu pappu try chesanu first time, okay ga undie",0
"mail ki 'as per my last mail' chesaadu, war started avvunu — corporate battlefield brow",1
Anantapur lo weather chaallu hot ga undi summers lo generally,0
public transport use cheyyadam traffic reduce avvunuu pollution kooda taginchutundi,0
"naa ML class afternoon lo undhi, attend chesanu",0
"Keerthi chepindi notes share cheyyi ani, share chesanu",0
"Spotify lo gongura rice 50% off undii, order chesanu, delivery charge 100 rs — discount illusion bro",1
"Venky college lo attendance ledoo broo, but ammaaa tho 'daily velthunna' antadu — technically leduu kaadaa",1
"hero bike stunt chesaadhu, Harish try chesaadu — bike undii, Harish hospital lo undie peak comedy",1
communication clearly cheyyatam professional bank manager ki essential skill undy,0
"Ramu Priya ki 'hi' text chesaadu, 3 days tarvata reply vasindi — chaallu busy schedule undoo bru",1
communication clearly cheyyadham professional professor ki essential skill undhi,0
"relatives adugutunnaru 'what are your plans' ani, nenu DBMS pass avvadam plan bru — small goals",1
"Madhapur climate chaallu hot summers lo, monsoon better ga undoo",0
"meeting lo yawn chesanu, boss chusadu — yawn explain cheyydam hardest thing bru",1
nenu Rakesh tho Kadapa meet avvunuu ani plan chesadu,0
Eluru lo road expansion project start avunu this month,0
"pappu spicy order chesanu, 'extra spicy' antaa, tears vasindi — bravado backfire broh",1
"haircut chesadu, photo edachu, 10 filters pettanu — still edu broh",1
state budget lo education ki more funds allocate chesadhu this year,0
"diet chesdu, results ledhu, parotta eat chesadu, results laedu — same outcome different happiness",1
"state lo rainfall chala undoo this monsoon season, reservoirs full avvunuu",0
"nenu Amulya ki wish chesanu exam ki, all the best annadi",0
"Josh lo egg rice order chesanu '30 mins' antey — 2 hours lo vasindi, cold ga undy",1
"Sanjay adugadu which DSA book better ani, reference book suggest chesanu",0
Girish Kukatpally lo relatives ni chusaadaniki chesdu weekend lo,0
Deepak back bench lo undi kani first bencher kanna better marks — back lo wifi strong undii kadha,1
library resources properly use chesukovalani discrete maths better understand avvadam ki,0
"power cut avvunu Eluru lo, exam night lo — God timing perfect brooo",1
mental health kudaa physical health la important undy anukunde,0
government schemes chaalaa undie students ki Nellore lo,0
"queue lo okkaa hour stand chesanu, naa turn ki 'closed' board — universal suffering broo",1
